NAME=Cool Muse,HARDWARE=INTERAXON-MUSE,FS=220,#CH=4,DATA=ffffi,PRESET=14,OSCPORT=5000,FILE=log20141210_195303.csv
A1,FP1,FP2,A2,STATUS
294.451,799.460,585.613,776.431,0.000
347.091,615.223,532.974,783.011,0.000
386.570,615.223,532.974,861.970,0.000
478.689,694.182,532.974,934.349,0.000
320.771,720.501,611.933,809.330,0.000
347.091,746.821,532.974,796.170,0.000
307.611,588.903,480.334,815.910,0.000
347.091,588.903,532.974,796.170,0.000
333.931,641.542,611.933,835.650,0.000
899.804,858.680,914.609,947.509,0.000
741.886,858.680,835.650,815.910,0.000
689.247,911.319,809.330,789.591,0.000
741.886,779.721,783.011,815.910,0.000
794.526,674.442,796.170,921.189,0.000
847.165,779.721,835.650,947.509,0.000
636.607,806.040,901.449,789.591,0.000
662.927,832.360,769.851,789.591,0.000
662.927,700.762,769.851,842.230,0.000
689.247,674.442,809.330,842.230,0.000
636.607,753.401,848.810,842.230,0.000
794.526,779.721,940.929,973.828,0.000
610.288,674.442,704.052,815.910,0.000
583.968,806.040,796.170,789.591,0.000
662.927,700.762,822.490,868.550,0.000
715.566,648.122,822.490,921.189,0.000
768.206,753.401,822.490,947.509,0.000
610.288,759.981,848.810,815.910,0.000
610.288,792.881,690.892,789.591,0.000
636.607,667.862,664.572,868.550,0.000
689.247,667.862,717.211,894.869,0.000
636.607,773.141,822.490,881.709,0.000
741.886,799.460,848.810,973.828,0.000
583.968,819.200,848.810,815.910,0.000
583.968,786.301,717.211,815.910,0.000
662.927,628.383,690.892,894.869,0.000
689.247,661.282,769.851,934.349,0.000
741.886,694.182,717.211,960.669,0.000
610.288,819.200,875.130,842.230,0.000
610.288,786.301,717.211,802.750,0.000
636.607,713.921,717.211,894.869,0.000
715.566,661.282,769.851,908.029,0.000
610.288,786.301,822.490,855.390,0.000
741.886,786.301,848.810,934.349,0.000
557.648,681.022,585.613,802.750,0.000
505.009,759.981,638.252,723.791,0.000
583.968,733.661,717.211,829.070,0.000
662.927,628.383,690.892,881.709,0.000
662.927,707.342,611.933,881.709,0.000
505.009,812.620,743.531,750.111,0.000
531.329,759.981,585.613,750.111,0.000
583.968,681.022,532.974,881.709,0.000
636.607,707.342,585.613,881.709,0.000
505.009,838.940,769.851,802.750,0.000
610.288,838.940,743.531,855.390,0.000
505.009,707.342,585.613,802.750,0.000
452.370,733.661,611.933,723.791,0.000
531.329,654.702,611.933,829.070,0.000
610.288,654.702,717.211,855.390,0.000
583.968,733.661,638.252,855.390,0.000
478.689,812.620,717.211,776.431,0.000
478.689,707.342,717.211,750.111,0.000
505.009,575.743,532.974,829.070,0.000
583.968,602.063,664.572,881.709,0.000
478.689,654.702,664.572,829.070,0.000
531.329,733.661,664.572,829.070,0.000
426.050,628.383,611.933,776.431,0.000
426.050,628.383,611.933,723.791,0.000
478.689,654.702,664.572,855.390,0.000
531.329,628.383,743.531,881.709,0.000
531.329,654.702,638.252,855.390,0.000
452.370,707.342,717.211,776.431,0.000
452.370,575.743,585.613,776.431,0.000
505.009,575.743,585.613,881.709,0.000
583.968,575.743,664.572,908.029,0.000
426.050,641.542,743.531,802.750,0.000
478.689,707.342,664.572,829.070,0.000
426.050,549.423,506.654,829.070,0.000
426.050,549.423,559.293,750.111,0.000
452.370,509.944,559.293,855.390,0.000
557.648,549.423,717.211,934.349,0.000
478.689,549.423,559.293,855.390,0.000
399.730,667.862,638.252,776.431,0.000
452.370,536.264,611.933,776.431,0.000
505.009,509.944,559.293,881.709,0.000
557.648,523.104,664.572,908.029,0.000
399.730,549.423,664.572,776.431,0.000
452.370,628.383,638.252,776.431,0.000
426.050,470.464,559.293,776.431,0.000
426.050,483.624,559.293,750.111,0.000
426.050,549.423,611.933,802.750,0.000
505.009,496.784,690.892,855.390,0.000
373.411,549.423,611.933,723.791,0.000
320.771,575.743,611.933,723.791,0.000
373.411,444.145,585.613,723.791,0.000
399.730,391.505,559.293,776.431,0.000
478.689,470.464,585.613,829.070,0.000
320.771,523.104,717.211,723.791,0.000
320.771,549.423,611.933,723.791,0.000
294.451,391.505,506.654,723.791,0.000
320.771,391.505,585.613,723.791,0.000
320.771,391.505,611.933,750.111,0.000
426.050,444.145,717.211,855.390,0.000
294.451,444.145,611.933,723.791,0.000
268.132,549.423,611.933,697.472,0.000
320.771,470.464,690.892,723.791,0.000
373.411,312.546,585.613,802.750,0.000
426.050,417.825,532.974,842.230,0.000
215.492,496.784,664.572,671.152,0.000
241.812,523.104,506.654,671.152,0.000
241.812,417.825,506.654,750.111,0.000
268.132,391.505,559.293,736.951,0.000
189.173,549.423,638.252,736.951,0.000
347.091,496.784,664.572,868.550,0.000
136.533,417.825,480.334,697.472,0.000
83.894,523.104,532.974,657.992,0.000
162.853,391.505,532.974,736.951,0.000
215.492,391.505,559.293,802.750,0.000
268.132,496.784,559.293,829.070,0.000
57.574,523.104,638.252,684.312,0.000
57.574,496.784,506.654,657.992,0.000
83.894,391.505,506.654,723.791,0.000
110.214,391.505,585.613,750.111,0.000
57.574,417.825,585.613,750.111,0.000
162.853,496.784,638.252,829.070,0.000
4.935,417.825,506.654,671.152,0.000
4.935,470.464,454.015,671.152,0.000
83.894,391.505,506.654,750.111,0.000
110.214,338.866,480.334,776.431,0.000
162.853,417.825,348.736,802.750,0.000
31.255,496.784,506.654,697.472,0.000
31.255,470.464,322.416,671.152,0.000
57.574,391.505,322.416,750.111,0.000
136.533,391.505,375.056,750.111,0.000
31.255,496.784,480.334,723.791,0.000
162.853,523.104,480.334,802.750,0.000
4.935,417.825,322.416,723.791,0.000
0.000,470.464,348.736,644.832,0.000
78.959,417.825,348.736,750.111,0.000
878.419,745.176,871.840,921.189,0.000
878.419,876.775,858.680,921.189,0.000
694.182,837.295,845.520,789.591,0.000
720.501,837.295,687.602,789.591,0.000
773.141,771.496,700.762,947.509,0.000
825.780,758.336,753.401,947.509,0.000
667.862,850.455,819.200,868.550,0.000
773.141,889.934,832.360,921.189,0.000
667.862,771.496,700.762,868.550,0.000
615.223,797.815,700.762,789.591,0.000
694.182,784.656,700.762,894.869,0.000
773.141,718.856,806.040,947.509,0.000
773.141,837.295,766.561,921.189,0.000
667.862,837.295,819.200,842.230,0.000
667.862,797.815,700.762,842.230,0.000
694.182,732.016,621.803,894.869,0.000
773.141,758.336,661.282,973.828,0.000
667.862,896.514,845.520,921.189,0.000
720.501,909.674,792.881,947.509,0.000
615.223,883.354,792.881,894.869,0.000
615.223,797.815,687.602,842.230,0.000
694.182,778.076,713.921,1000.148,0.000
746.821,751.756,766.561,1026.468,0.000
746.821,784.656,634.962,1000.148,0.000
667.862,955.734,766.561,921.189,0.000
667.862,824.135,713.921,921.189,0.000
720.501,784.656,661.282,1026.468,0.000
799.460,771.496,819.200,1079.107,0.000
667.862,778.076,713.921,973.828,0.000
720.501,909.674,740.241,973.828,0.000
641.542,758.336,582.323,973.828,0.000
641.542,791.236,634.962,894.869,0.000
667.862,824.135,740.241,1000.148,0.000
773.141,771.496,766.561,1079.107,0.000
667.862,824.135,608.643,947.509,0.000
588.903,903.094,713.921,868.550,0.000
641.542,771.496,661.282,868.550,0.000
694.182,745.176,608.643,973.828,0.000
746.821,797.815,661.282,1026.468,0.000
588.903,876.775,792.881,894.869,0.000
641.542,929.414,713.921,894.869,0.000
615.223,745.176,582.323,894.869,0.000
615.223,771.496,661.282,868.550,0.000
615.223,824.135,713.921,921.189,0.000
720.501,824.135,792.881,1000.148,0.000
588.903,824.135,634.962,868.550,0.000
562.583,955.734,661.282,868.550,0.000
615.223,850.455,740.241,894.869,0.000
641.542,771.496,634.962,947.509,0.000
733.661,876.775,845.520,1013.308,0.000
562.583,903.094,713.921,894.869,0.000
575.743,955.734,687.602,868.550,0.000
536.264,876.775,687.602,881.709,0.000
575.743,824.135,687.602,881.709,0.000
549.423,876.775,766.561,921.189,0.000
654.702,903.094,845.520,1013.308,0.000
509.944,929.414,766.561,868.550,0.000
496.784,955.734,766.561,829.070,0.000
549.423,824.135,740.241,868.550,0.000
615.223,771.496,740.241,960.669,0.000
681.022,824.135,713.921,1000.148,0.000
496.784,955.734,924.479,842.230,0.000
536.264,955.734,766.561,842.230,0.000
549.423,797.815,687.602,908.029,0.000
575.743,797.815,766.561,894.869,0.000
496.784,850.455,819.200,868.550,0.000
628.383,903.094,898.159,1000.148,0.000
417.825,824.135,687.602,815.910,0.000
365.186,929.414,766.561,763.271,0.000
444.145,876.775,871.840,842.230,0.000
523.104,745.176,819.200,894.869,0.000
549.423,850.455,766.561,894.869,0.000
365.186,929.414,924.479,763.271,0.000
365.186,929.414,766.561,736.951,0.000
391.505,850.455,766.561,789.591,0.000
444.145,824.135,845.520,815.910,0.000
365.186,876.775,871.840,789.591,0.000
470.464,929.414,898.159,868.550,0.000
312.546,824.135,740.241,710.632,0.000
312.546,903.094,740.241,710.632,0.000
391.505,824.135,740.241,789.591,0.000
417.825,771.496,792.881,815.910,0.000
470.464,903.094,766.561,842.230,0.000
312.546,1034.693,871.840,710.632,0.000
286.227,955.734,740.241,657.992,0.000
286.227,876.775,687.602,736.951,0.000
365.186,876.775,766.561,763.271,0.000
286.227,955.734,819.200,736.951,0.000
391.505,1034.693,871.840,815.910,0.000
233.587,982.053,792.881,710.632,0.000
207.268,982.053,740.241,631.672,0.000
286.227,982.053,792.881,736.951,0.000
365.186,903.094,819.200,789.591,0.000
365.186,982.053,713.921,789.591,0.000
207.268,1034.693,871.840,657.992,0.000
233.587,982.053,713.921,657.992,0.000
286.227,955.734,713.921,789.591,0.000
391.505,929.414,766.561,789.591,0.000
259.907,982.053,766.561,684.312,0.000
365.186,1061.012,819.200,736.951,0.000
259.907,929.414,687.602,684.312,0.000
207.268,955.734,713.921,579.033,0.000
286.227,903.094,766.561,684.312,0.000
365.186,903.094,819.200,736.951,0.000
365.186,929.414,766.561,710.632,0.000
259.907,1034.693,845.520,631.672,0.000
286.227,955.734,713.921,631.672,0.000
338.866,903.094,687.602,710.632,0.000
417.825,929.414,713.921,763.271,0.000
312.546,1034.693,871.840,684.312,0.000
365.186,1061.012,845.520,684.312,0.000
286.227,1008.373,871.840,631.672,0.000
286.227,955.734,766.561,579.033,0.000
338.866,929.414,766.561,684.312,0.000
391.505,929.414,871.840,710.632,0.000
338.866,968.893,713.921,684.312,0.000
259.907,1087.332,871.840,631.672,0.000
259.907,955.734,792.881,631.672,0.000
286.227,968.893,792.881,710.632,0.000
391.505,929.414,950.799,763.271,0.000
259.907,968.893,819.200,657.992,0.000
312.546,1061.012,871.840,657.992,0.000
233.587,876.775,687.602,657.992,0.000
233.587,929.414,740.241,579.033,0.000
259.907,929.414,819.200,684.312,0.000
365.186,929.414,871.840,763.271,0.000
286.227,929.414,713.921,657.992,0.000
207.268,1087.332,819.200,605.353,0.000
259.907,955.734,792.881,605.353,0.000
848.810,713.921,713.921,888.289,0.000
901.449,792.881,792.881,927.769,0.000
717.211,845.520,898.159,769.851,0.000
769.851,898.159,819.200,789.591,0.000
717.211,819.200,845.520,809.330,0.000
717.211,766.561,792.881,769.851,0.000
717.211,766.561,792.881,815.910,0.000
822.490,792.881,898.159,914.609,0.000
690.892,792.881,713.921,756.691,0.000
664.572,924.479,819.200,736.951,0.000
717.211,819.200,819.200,763.271,0.000
743.531,766.561,740.241,842.230,0.000
822.490,819.200,950.799,914.609,0.000
664.572,819.200,819.200,769.851,0.000
664.572,898.159,819.200,769.851,0.000
664.572,740.241,687.602,789.591,0.000
690.892,766.561,740.241,789.591,0.000
664.572,819.200,871.840,815.910,0.000
743.531,819.200,898.159,868.550,0.000
559.293,819.200,740.241,736.951,0.000
559.293,871.840,740.241,736.951,0.000
611.933,740.241,713.921,763.271,0.000
664.572,687.602,687.602,842.230,0.000
743.531,792.881,687.602,894.869,0.000
559.293,845.520,819.200,763.271,0.000
585.613,845.520,687.602,763.271,0.000
585.613,687.602,582.323,815.910,0.000
611.933,687.602,661.282,815.910,0.000
559.293,740.241,740.241,815.910,0.000
690.892,792.881,819.200,947.509,0.000
506.654,713.921,634.962,789.591,0.000
480.334,845.520,687.602,736.951,0.000
559.293,766.561,713.921,815.910,0.000
638.252,661.282,713.921,894.869,0.000
664.572,792.881,634.962,894.869,0.000
454.015,792.881,792.881,763.271,0.000
454.015,819.200,661.282,763.271,0.000
506.654,713.921,661.282,842.230,0.000
532.974,713.921,766.561,842.230,0.000
427.695,792.881,766.561,815.910,0.000
559.293,819.200,845.520,921.189,0.000
375.056,713.921,687.602,789.591,0.000
322.416,819.200,687.602,763.271,0.000
401.375,766.561,713.921,842.230,0.000
454.015,661.282,740.241,868.550,0.000
480.334,766.561,634.962,894.869,0.000
348.736,819.200,766.561,789.591,0.000
348.736,792.881,608.643,736.951,0.000
348.736,687.602,608.643,815.910,0.000
454.015,700.762,687.602,842.230,0.000
348.736,766.561,740.241,789.591,0.000
427.695,832.360,779.721,842.230,0.000
269.777,740.241,608.643,736.951,0.000
269.777,753.401,621.803,684.312,0.000
322.416,727.081,687.602,789.591,0.000
401.375,621.803,700.762,842.230,0.000
401.375,753.401,700.762,842.230,0.000
269.777,766.561,727.081,710.632,0.000
269.777,727.081,569.163,684.312,0.000
322.416,648.122,516.524,815.910,0.000
401.375,648.122,556.003,815.910,0.000
269.777,832.360,740.241,736.951,0.000
375.056,806.040,687.602,789.591,0.000
269.777,661.282,529.684,736.951,0.000
217.137,687.602,542.844,631.672,0.000
296.096,582.323,542.844,736.951,0.000
375.056,608.643,648.122,789.591,0.000
375.056,634.962,490.204,763.271,0.000
269.777,713.921,595.483,657.992,0.000
296.096,582.323,490.204,657.992,0.000
348.736,529.684,437.565,736.951,0.000
427.695,556.003,490.204,789.591,0.000
296.096,608.643,569.163,710.632,0.000
348.736,687.602,569.163,736.951,0.000
269.777,608.643,569.163,684.312,0.000
269.777,582.323,516.524,631.672,0.000
322.416,582.323,516.524,736.951,0.000
375.056,582.323,595.483,763.271,0.000
348.736,608.643,490.204,736.951,0.000
296.096,687.602,569.163,684.312,0.000
296.096,556.003,516.524,684.312,0.000
322.416,503.364,437.565,763.271,0.000
427.695,542.844,542.844,815.910,0.000
269.777,648.122,569.163,684.312,0.000
322.416,687.602,569.163,684.312,0.000
243.457,542.844,463.884,657.992,0.000
243.457,542.844,490.204,579.033,0.000
269.777,556.003,542.844,684.312,0.000
375.056,569.163,595.483,736.951,0.000
296.096,648.122,648.122,631.672,0.000
217.137,634.962,542.844,579.033,0.000
269.777,516.524,437.565,579.033,0.000
322.416,503.364,437.565,684.312,0.000
375.056,542.844,437.565,710.632,0.000
190.818,634.962,595.483,579.033,0.000
243.457,674.442,542.844,579.033,0.000
243.457,556.003,463.884,579.033,0.000
230.297,529.684,463.884,526.394,0.000
230.297,634.962,569.163,565.873,0.000
361.896,634.962,621.803,671.152,0.000
217.137,634.962,463.884,500.074,0.000
177.658,792.881,516.524,460.594,0.000
243.457,661.282,516.524,500.074,0.000
296.096,634.962,463.884,579.033,0.000
375.056,740.241,437.565,631.672,0.000
203.978,792.881,595.483,500.074,0.000
230.297,819.200,490.204,486.914,0.000
230.297,634.962,437.565,500.074,0.000
256.617,634.962,516.524,513.234,0.000
243.457,740.241,595.483,539.554,0.000
335.576,740.241,621.803,618.513,0.000
177.658,713.921,437.565,460.594,0.000
177.658,819.200,516.524,447.435,0.000
230.297,661.282,463.884,500.074,0.000
256.617,634.962,490.204,579.033,0.000
335.576,713.921,490.204,631.672,0.000
151.338,792.881,648.122,500.074,0.000
177.658,792.881,569.163,500.074,0.000
177.658,634.962,411.245,552.713,0.000
203.978,634.962,516.524,552.713,0.000
125.019,687.602,516.524,552.713,0.000
256.617,740.241,595.483,684.312,0.000
46.059,713.921,490.204,526.394,0.000
19.740,740.241,490.204,473.754,0.000
98.699,661.282,621.803,552.713,0.000
177.658,582.323,542.844,631.672,0.000
203.978,661.282,490.204,631.672,0.000
19.740,713.921,621.803,500.074,0.000
46.059,713.921,411.245,500.074,0.000
812.620,768.206,751.756,852.100,0.000
838.940,741.886,778.076,878.419,0.000
707.342,899.804,830.715,852.100,0.000
838.940,873.485,857.035,957.379,0.000
654.702,768.206,699.117,825.780,0.000
602.063,820.845,699.117,799.460,0.000
681.022,741.886,699.117,904.739,0.000
733.661,741.886,751.756,931.059,0.000
759.981,847.165,725.436,957.379,0.000
628.383,899.804,778.076,852.100,0.000
628.383,847.165,620.158,799.460,0.000
628.383,741.886,593.838,878.419,0.000
707.342,741.886,620.158,931.059,0.000
628.383,794.526,699.117,904.739,0.000
707.342,873.485,725.436,957.379,0.000
549.423,794.526,620.158,852.100,0.000
549.423,794.526,620.158,799.460,0.000
602.063,768.206,672.797,904.739,0.000
654.702,689.247,672.797,931.059,0.000
654.702,741.886,514.879,904.739,0.000
496.784,847.165,699.117,799.460,0.000
496.784,768.206,514.879,773.141,0.000
523.104,741.886,514.879,878.419,0.000
602.063,715.566,646.477,878.419,0.000
444.145,741.886,541.199,799.460,0.000
549.423,847.165,620.158,852.100,0.000
417.825,715.566,435.920,825.780,0.000
365.186,741.886,462.239,720.501,0.000
444.145,715.566,488.559,825.780,0.000
549.423,689.247,541.199,878.419,0.000
523.104,768.206,541.199,852.100,0.000
417.825,794.526,541.199,746.821,0.000
444.145,715.566,409.600,746.821,0.000
496.784,649.767,356.961,852.100,0.000
575.743,689.247,356.961,904.739,0.000
417.825,820.845,567.518,799.460,0.000
470.464,834.005,514.879,825.780,0.000
391.505,794.526,488.559,799.460,0.000
391.505,715.566,435.920,746.821,0.000
417.825,689.247,435.920,852.100,0.000
496.784,689.247,541.199,878.419,0.000
444.145,715.566,409.600,825.780,0.000
391.505,847.165,514.879,773.141,0.000
417.825,715.566,462.239,773.141,0.000
444.145,702.407,356.961,852.100,0.000
549.423,702.407,462.239,904.739,0.000
417.825,768.206,514.879,825.780,0.000
444.145,834.005,488.559,825.780,0.000
365.186,676.087,383.280,825.780,0.000
365.186,728.726,383.280,773.141,0.000
391.505,755.046,435.920,878.419,0.000
470.464,755.046,514.879,931.059,0.000
391.505,702.407,278.002,825.780,0.000
338.866,886.644,435.920,773.141,0.000
391.505,728.726,383.280,773.141,0.000
444.145,676.087,356.961,878.419,0.000
523.104,781.366,356.961,904.739,0.000
365.186,860.325,488.559,773.141,0.000
417.825,886.644,409.600,773.141,0.000
391.505,755.046,383.280,799.460,0.000
391.505,755.046,435.920,773.141,0.000
391.505,807.685,488.559,799.460,0.000
523.104,807.685,541.199,904.739,0.000
365.186,807.685,435.920,746.821,0.000
338.866,912.964,462.239,720.501,0.000
417.825,781.366,488.559,746.821,0.000
470.464,735.306,383.280,825.780,0.000
523.104,834.005,435.920,878.419,0.000
312.546,866.905,462.239,720.501,0.000
338.866,899.804,304.321,694.182,0.000
338.866,801.105,356.961,720.501,0.000
365.186,741.886,356.961,720.501,0.000
312.546,860.325,383.280,746.821,0.000
417.825,840.585,435.920,799.460,0.000
207.268,860.325,278.002,615.223,0.000
207.268,880.064,330.641,615.223,0.000
259.907,708.987,278.002,641.542,0.000
286.227,708.987,330.641,694.182,0.000
365.186,722.146,251.682,746.821,0.000
180.948,912.964,435.920,615.223,0.000
180.948,886.644,278.002,588.903,0.000
180.948,807.685,264.842,641.542,0.000
233.587,781.366,356.961,641.542,0.000
154.628,807.685,370.121,641.542,0.000
286.227,939.284,449.080,773.141,0.000
128.308,886.644,291.162,615.223,0.000
101.989,965.603,304.321,562.583,0.000
180.948,912.964,304.321,641.542,0.000
259.907,807.685,343.801,720.501,0.000
312.546,939.284,343.801,720.501,0.000
128.308,965.603,435.920,588.903,0.000
154.628,965.603,304.321,588.903,0.000
207.268,860.325,291.162,694.182,0.000
233.587,834.005,356.961,694.182,0.000
128.308,939.284,501.719,641.542,0.000
259.907,965.603,462.239,746.821,0.000
101.989,860.325,225.362,641.542,0.000
